name,est_diameter_min,est_diameter_max,relative_velocity_mean,miss_distance_mean,miss_distance_min,absolute_magnitude_mean,hazardous,observations,est_diameter_range,est_diameter_mean,est_diameter_min_log1p,est_diameter_max_log1p,est_diameter_mean_log1p,est_diameter_range_log1p,relative_velocity_mean_log1p,miss_distance_mean_log1p,miss_distance_min_log1p,hazardous_enc
(2021 XH2),0.2887719308,0.6457136672,79273.8100941401,27244493.37209445,27244493.37209445,19.82,False,1,0.3569417364,0.467242799,0.2536897733138455,0.4981741303790279,0.3833849926235103,0.3052334443377527,11.280675703870914,17.120362017269386,17.120362017269386,0
(2021 XJ5),0.1692602495,0.3784774237,40911.441324931664,45818098.533950806,10909063.19641672,20.98,True,5,0.2092171742,0.2738688366,0.1563712834609997,0.3209795739083571,0.2420585978467047,0.1899731867664003,10.619189484648471,17.640189757349667,16.20510457928315,1
(2021 XK5),0.1082816778,0.2421251924,32331.31083697501,56948443.01361752,34005763.85325161,21.95,False,6,0.1338435146,0.1752034351,0.1028107778573507,0.2168237774652222,0.1614412688650897,0.1256132016035933,10.383822344718665,17.85765692551086,17.342040622715096,0
(2021 XL6),0.1536579294,0.3435895754,65482.56667089285,43218571.859999165,28714872.734982178,21.19,True,2,0.189931646,0.2486237524,0.1429377024805445,0.2953448200179529,0.2220419466905805,0.1738958651375443,11.089554499624333,17.581780888136866,17.17292579509107,1
(2021 XO1),0.6089126221,1.3615700154,88609.6760369224,60734116.539205216,60734116.539205216,18.2,False,1,0.7526573933000001,0.98524131875,0.4755585608178001,0.8593266586123824,0.6857404779086694,0.5611331466213983,11.392007626364714,17.922016166319754,17.922016166319754,0
(2021 XU2),0.2887719308,0.6457136672,66848.6215500307,21006064.91838328,21006064.91838328,19.82,True,1,0.3569417364,0.467242799,0.2536897733138455,0.4981741303790279,0.3833849926235103,0.3052334443377527,11.110200921332774,16.860321807233973,16.860321807233973,1
(2021 XU3),0.1198270801,0.2679414966,67486.9620280563,42426838.77634991,29777373.14628002,21.73,False,2,0.1481144165,0.19388428835,0.1131742806193557,0.237394716622553,0.1772120993445945,0.1381209588718213,11.119704520631002,17.56329173352675,17.209259406257942,0
(2021 XX3),0.235806068,0.5272783976,72777.5680314611,71601780.58955005,71601780.58955005,20.26,False,1,0.2914723295999999,0.3815422328,0.2117234438123279,0.4234873263182362,0.3232004351638021,0.2557829083145606,11.195176795669774,18.086630514156923,18.086630514156923,0
(2021 XY5),0.0900647767,0.2013909631,34191.5473459609,12438380.739172587,12438380.739172587,22.35,False,1,0.1113261863999999,0.1457278699,0.0862371226404065,0.1834800214312705,0.1360401292740188,0.1055540646860046,10.43976298544323,16.336297551537967,16.336297551537967,0
(2021 YJ),0.2783267681,0.6223575734,78052.8302270251,33662682.47106288,13850197.697081832,19.9,True,3,0.3440308052999999,0.45034217075,0.245552010362172,0.4838803835550447,0.3717995084212092,0.2956731624484037,11.265153998756466,17.33190046639721,16.443810136854413,1
(2021 YM),0.5041444339,1.1273012246,99141.6376630188,34102159.66427161,34102159.66427161,18.61,False,1,0.6231567907000001,0.8157228292500001,0.4082242540949491,0.7548541456550444,0.5964836414654279,0.4843728893501172,11.504314876657592,17.34487130283503,17.34487130283503,0
(2021 YN),0.1677084622,0.3750075218,74005.5248374273,11980271.684767472,11980271.684767472,21.0,False,1,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,11.211908541778,16.29877191205927,16.29877191205927,0
(2021 YS),0.2783267681,0.6223575734,55707.28865814725,54384936.54871334,45817348.65069178,19.9,False,2,0.3440308052999999,0.45034217075,0.245552010362172,0.4838803835550447,0.3717995084212092,0.2956731624484037,10.92788422378782,17.811597790191204,17.640173390686638,0
(2022 AA3),0.2091967709,0.4677782004,95199.9410589246,42532960.49093083,42532960.49093083,20.52,True,1,0.2585814295,0.33848748565,0.189956313476332,0.3837498291313569,0.2915402344015035,0.22998523711546,11.463745105803335,17.565789897792406,17.565789897792406,1
(2022 AC1),0.1797028549,0.4018277992,55385.1843212473,20259261.729894508,20259261.729894508,20.85,True,1,0.2221249443,0.29076532705,0.165262588884771,0.3377769559617871,0.2552353192374316,0.2005911012673445,10.92208546115199,16.824122665692975,16.824122665692975,1
(2022 AC2),0.2401900301,0.5370812349,117630.9524573302,47616872.08029012,47616872.08029012,20.22,False,1,0.2968912048,0.3886356325,0.2152646179559966,0.4298853160550442,0.3283217057452382,0.2599700196263307,11.675315982110796,17.67869773286639,17.67869773286639,0
(2022 AC30),0.3635423218,0.8129053443,33862.0425699633,58371330.68015346,58371330.68015346,19.32,False,1,0.4493630225,0.58822383305,0.3100859619123793,0.5949307209778734,0.4626163056942981,0.3711241650866564,10.430079509002924,17.88233543138184,17.88233543138184,0
(2022 AD6),0.1708263953,0.3819794322,61259.4155457018,49752410.47213009,49752410.47213009,20.96,False,1,0.2111530369,0.27640291375,0.1577098202517773,0.3235168426008667,0.2440458982068732,0.1915728289235557,11.0228891636759,17.722569492195767,17.722569492195767,0
(2022 AH1),0.1313877806,0.2937920088,54264.875493012645,18240115.98611615,13564389.111433243,21.53,True,2,0.1624042282,0.2125898947,0.1234450036211141,0.2575774480744329,0.1927584810400331,0.1504904707415118,10.9016508644091,16.7191339563024,16.42295854260981,1
(2022 AJ5),0.185590173,0.4149922428,12120.5646814288,55911203.386985645,55911203.386985645,20.78,False,1,0.2294020698,0.3002912079,0.170240686895105,0.3471240489600327,0.262588245458799,0.2065279290748436,9.40274135041852,17.839275354301588,17.839275354301588,0
(2022 AK),0.1043650237999999,0.2333672878,75002.78843412458,62458864.24540909,53174033.85359253,22.03,True,5,0.129002264,0.1688661557999999,0.0992705307063709,0.2097480612517563,0.1560341813241446,0.1213342904799518,11.22529390369773,17.95001874195339,17.78908076850678,1
(2022 AK1),0.0888290416,0.1986277755,95970.3715130281,25679237.75351104,25679237.75351104,22.38,False,1,0.1097987338999999,0.14372840855,0.0851028450339336,0.1811773820589511,0.1342934596589148,0.1041786780728263,11.471805212569556,17.06119339279179,17.06119339279179,0
(2022 AK7),0.2503542548,0.5598091321,52961.4627267971,62536641.53038681,62536641.53038681,20.13,False,1,0.3094548773,0.40508169345,0.2234269150029273,0.4445634625579761,0.340095445899636,0.2696109264108865,10.87733869116864,17.951263223397557,17.951263223397557,0
(2022 AL2),0.138852907,0.310484539,62527.05979883585,64247131.92977264,62769785.996036135,21.41,False,2,0.171631632,0.224668723,0.1300215338954429,0.2703969459246254,0.2026703772197673,0.1583973345827352,11.043370691754925,17.97824765708281,17.95498441688404,0
(2022 AL3),0.102933082,0.2301653685,74271.63594501565,54582334.04316524,36047469.6140566,22.06,False,9,0.1272322865,0.16654922525,0.0979730693466065,0.2071486062822407,0.154050010688862,0.1197653242900695,11.215497871416542,17.815220854358753,17.400347255962014,0
(2022 AN2),0.1260535197,0.2818642388,55379.19726571805,34411059.1299483,21825754.83701835,21.62,True,2,0.1558107191,0.20395887925,0.1187190594049966,0.2483154549189733,0.1856151928565432,0.14480201904092,10.921977358757577,17.3538885860741,16.898601290797874,1
(2022 AO3),0.1474195145,0.3296400556,51694.62726573923,41685346.09034263,30354055.342420507,21.28,False,3,0.1822205411,0.23852978505,0.1375155206233664,0.2849082707182145,0.2139250189515977,0.1673944845743881,10.853128477920274,17.545660236296747,17.22844071867819,0
(2022 AP),0.1160259082,0.2594418179,56129.62042181915,33556453.30781183,30608759.83813444,21.8,True,2,0.1434159096999999,0.18773386305,0.1097740789226247,0.2306686211424922,0.1720471748423169,0.1340201941291001,10.935436761176764,17.328739781651876,17.23679682784586,1
(2022 AP2),0.0921626549,0.2060819612,38987.1202108424,41983498.83897959,41983498.83897959,22.3,False,1,0.1139193063,0.1491223080499999,0.0881598176041852,0.1873770571897662,0.1389984405905312,0.1078847028850694,10.57101226873034,17.552787238080874,17.552787238080874,0
(2022 AR),0.1700415193,0.3802243961,107484.4463891512,38165072.41806654,38165072.41806654,20.97,False,1,0.2101828767999999,0.2751329577,0.1570392347612275,0.322246091819777,0.2430504537225706,0.190771486039715,11.585110734958326,17.457431346914326,17.457431346914326,0
(2022 AS),0.3841978911000001,0.8590926012,101326.49933877848,58588374.44067403,41932220.74324586,19.2,False,3,0.4748947100999999,0.62164524615,0.3251208318729555,0.620088519870955,0.483441217930924,0.3885866042608458,11.526113117748212,17.886046863549492,17.5515651047035,0
(2022 AU1),0.2707415909,0.6053966017,154581.8076981536,58298975.99483182,58298975.99483182,19.96,False,1,0.3346550108,0.4380690963,0.2396006598923283,0.4733708299197764,0.3633013084226414,0.288672839579897,11.948485203894496,17.881095103908308,17.881095103908308,0
(2022 AU3),0.1420872067,0.317716653,20564.9277880538,31196228.26509873,31196228.26509873,21.36,False,1,0.1756294463,0.22990192985,0.1328574714531538,0.2759004304189376,0.2069344343763066,0.161803703139371,9.931390994553457,17.25580778858807,17.25580778858807,0
(2022 AV6),0.1176399894,0.2630510131,12872.2505364862,54200101.6334644,54200101.6334644,21.77,False,1,0.1454110237,0.19034550125,0.1112193098165355,0.2335302329723188,0.1742436021686278,0.1357635452546868,9.462906835638057,17.808193360014435,17.808193360014435,0
(2022 AX3),0.3685996993,0.8242139842,50887.646949163,73068603.59219384,73068603.59219384,19.29,False,1,0.4556142849,0.59640684175,0.3137880998226602,0.6011492006702905,0.4677553799199155,0.3754280004614916,10.837395131474713,18.10690934672169,18.10690934672169,0
(2022 AY1),0.1048467509,0.2344444622,58283.613663334014,44413804.58028175,9844840.734117731,22.02,True,8,0.1295977113,0.16964560655,0.0997066383834634,0.2106210406987574,0.1567008025414621,0.1218615616393489,10.973093420925585,17.60906091556455,16.1024581941636,1
(2022 AZ3),0.1890405519,0.4227075246,91094.01092230712,45393797.56195112,20689738.06805896,20.74,False,3,0.2336669727,0.30587403825,0.1731467230143524,0.3525617636186136,0.2668725776958917,0.2099910128039681,11.41965831689996,17.630886058129818,16.84514843814191,0
(2022 BA),0.1414343753,0.3162568776,69727.78049124635,47056160.29601618,7873997.180524548,21.37,True,10,0.1748225023,0.22884562645,0.132285695453372,0.2747920095995956,0.2060752136220009,0.161117074312788,11.152368431050885,17.666852367516046,15.87907651941195,1
(2022 BA3),0.096506147,0.2157943048,35277.20950418365,40098201.61560317,21986465.83910768,22.2,False,2,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,10.471020757817648,17.5068420687187,16.90593767836717,0
(2022 BC3),0.1638909515,0.3664713084,7121.144111418351,58939649.27825628,48591997.70140513,21.05,False,2,0.2025803568999999,0.26518112995,0.1517686606422494,0.312231729751361,0.2352152976606104,0.1844695456299622,8.87096409831685,17.89202460173495,17.69896943954321,0
(2022 BD3),0.2394169956,0.5353526771,94273.5933520679,18241777.734215897,18241777.734215897,20.227,False,1,0.2959356815,0.38738483635,0.2146411042160917,0.4287601117174513,0.3274205623648643,0.2592329682263274,11.45396700869448,16.7192250561791,16.7192250561791,0
(2022 BH1),0.1748054532,0.3908768761,58916.9747246375,71845524.30364546,71845524.30364546,20.91,True,1,0.2160714229,0.28284116465,0.1611025621429269,0.3299343943579435,0.2490772780086228,0.1956255177565876,10.983901496676856,18.09002889024298,18.09002889024298,1
(2022 BH4),0.1001278698,0.2238927232,51389.7624923483,63417420.10824447,47382015.0631044,22.12,False,3,0.1237648534,0.1620102965,0.0954264183210939,0.2020365358046911,0.1501515194059514,0.1166845244249049,10.847213717244337,17.965249162549238,17.673753306720513,0
(2022 BH7),0.1700415193,0.3802243961,83499.72987538931,41474441.22302879,2289148.955426559,20.97,True,6,0.2101828767999999,0.2751329577,0.1570392347612275,0.322246091819777,0.2430504537225706,0.190771486039715,11.332610651823371,17.540587945439892,14.64369110811552,1
(2022 BH9),0.0921626549,0.2060819612,41850.7802388054,72003049.4320958,69612606.34519237,22.3,False,2,0.1139193063,0.1491223080499999,0.0881598176041852,0.1873770571897662,0.1389984405905312,0.1078847028850694,10.64188961357454,18.09221904319531,18.058456248917903,0
(2022 BJ),0.135692229,0.303417048,87846.6725408567,7891792.490431889,7891792.490431889,21.46,True,1,0.167724819,0.2195546385,0.1272423584160477,0.2649893144684754,0.198485741688208,0.1550572564767221,11.383359599705452,15.881333978832446,15.881333978832446,1
(2022 BJ3),0.313729225,0.7015198735,81750.7271533399,60321789.10047366,60321789.10047366,19.64,True,1,0.3877906485,0.50762454925,0.272869829573047,0.5315218948788585,0.4105352659410411,0.3277130210977321,11.311442215794305,17.91520395795562,17.91520395795562,1
(2022 BJ4),0.1214940408,0.2716689341,71012.54735241226,27377446.963131864,7334629.659811344,21.7,True,3,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,11.170625945602415,17.125230165413665,15.80811761516417,1
(2022 BJ8),0.313729225,0.7015198735,42673.786762978416,49947908.773774765,23828908.95744817,19.640000000000004,False,14,0.3877906485,0.50762454925,0.272869829573047,0.5315218948788585,0.4105352659410411,0.3277130210977321,10.661363550883395,17.726491215812377,16.986410105580035,0
(2022 BJ9),0.1797028549,0.4018277992,3921.2506957947,72911942.26428457,72911942.26428457,20.85,False,1,0.2221249443,0.29076532705,0.165262588884771,0.3377769559617871,0.2552353192374316,0.2005911012673445,8.274420925109874,18.104763014345885,18.104763014345885,0
(2022 BL),0.109788026,0.2454934893,51945.1242403138,54538030.93232937,45072051.763156034,21.92,False,2,0.1357054633,0.17764075765,0.1041690295200475,0.2195318283278724,0.1635130791696905,0.1272540114172329,10.857962388167987,17.81440884988153,17.62377293973916,0
(2022 BM),0.2424124811,0.5420507863,59551.9092545425,30140925.48603977,30140925.48603977,20.2,False,1,0.2996383052,0.3922316337,0.2170550387613133,0.4331132099424907,0.3309079515888128,0.262085998986012,10.994620427570691,17.221394490107556,17.221394490107556,0
(2022 BQ3),0.3037770614,0.6792661593,41252.86530289295,30524891.382667813,23272023.00256542,19.71,False,2,0.3754890979,0.4915216103499999,0.2652654837041991,0.5183568880454387,0.3997968138720595,0.3188093754332338,10.627500091685407,17.2340530524075,16.96276251054911,0
(2022 BQ7),0.1460679643,0.3266178974,23722.52078535093,61446240.37831781,50231951.24650672,21.3,False,3,0.1805499331,0.23634293085,0.1363369222059382,0.2826327691987747,0.2121577726967838,0.1659803749123319,10.07422227318248,17.93367322657785,17.732161881116824,0
(2022 BU1),0.1369477737,0.3062245314,57070.31361161655,32179618.3008636,25755931.764408626,21.44,False,2,0.1692767577,0.22158615255,0.128347280292143,0.2671409390480825,0.2001501393554188,0.1563854018606226,10.95205688081652,17.286843869155973,17.064175557154144,0
(2022 BU2),0.2251930467,0.5035469604,78758.81343623655,54363217.94116658,46372838.81256806,20.36,False,4,0.2783539137,0.36437000355,0.2030984207236828,0.4078269570125481,0.310692786235659,0.2455732453957014,11.274158163987387,17.811198360747312,17.652224496945884,0
(2022 BX1),0.1237527837,0.2767196367,55348.01681775848,26384280.5918708,7680608.36378752,21.66,True,4,0.152966853,0.2002362102,0.1166737839530163,0.2442940045514503,0.1825183792564762,0.1423384923914561,10.921414174975558,17.088278996551686,15.854209446219434,1
(2022 BZ5),0.2954982931,0.6607542706,82412.61533968283,48203557.62669453,21292696.157678783,19.77,False,3,0.3652559775,0.47812628185,0.2588954034583722,0.5072718790486924,0.3907752599113153,0.3113419403595304,11.319505936952702,17.690943406724845,16.87387471544394,0
(2022 BZ6),0.1203801767,0.2691782583,49170.59824069135,59240674.2336916,53207966.49517379,21.72,False,2,0.1487980815999999,0.1947792175,0.113668071191241,0.2383696503406582,0.1779614130839984,0.1387162493939938,10.803071464264374,17.897118945571897,17.789718708045097,0
(2022 CC3),0.1038855101,0.2322950625,72250.948215455,28932797.068458326,28932797.068458326,22.04,False,1,0.1284095524,0.1680902863,0.0988362378576424,0.2088783352185405,0.1553701813329344,0.1208091655476606,11.187914570530925,17.180486390853268,17.180486390853268,0
(2022 CD2),0.0876102615,0.1959025002,51829.66209730031,47303220.0348948,20072004.047221348,22.41,False,3,0.1082922387,0.14175638085,0.0839828687261525,0.1789011306334696,0.132567761725117,0.1028203068876451,10.855737185505022,17.672088949132917,16.81483661848419,0
(2022 CE2),0.0913177026,0.2041925905,66607.23077460882,47277076.705074646,26488517.24613153,22.32,False,4,0.1128748879,0.14775514655,0.0873858675759426,0.1858092929816138,0.1378079881711206,0.1069466561816021,11.106583434096796,17.671536120883605,17.09222192333538,0
(2022 CK10),0.1001278698,0.2238927232,65830.417981119,15345778.78090316,15345778.78090316,22.12,False,1,0.1237648534,0.1620102965,0.0954264183210939,0.2020365358046911,0.1501515194059514,0.1166845244249049,11.09485248027428,16.546351061356333,16.546351061356333,0
(2022 CK18),0.2538370294,0.5675968529,43058.02175732463,63452910.98492598,47170735.70245599,20.1,False,4,0.3137598234999999,0.41071694115,0.226208473159057,0.4495437797501018,0.3440980440642779,0.2728931206311153,10.67032705253035,17.965808645239036,17.669284273168078,0
(2022 CL1),0.0983003302,0.2198062205,44844.06272714918,56210442.47617416,29790716.737731688,22.16,False,7,0.1215058903,0.15905327535,0.0937638304585715,0.1986920104737088,0.1476035299534669,0.114672327126616,10.710968777305704,17.844613124578412,17.20970741764299,0
(2022 CN1),0.1579628558,0.3532156834,68019.89841996139,52776194.34773931,33445166.39017396,21.13,True,2,0.1952528275999999,0.2555892696,0.1466623024705492,0.3024837477183245,0.2276049999153751,0.1783577342188302,11.127570266647458,17.78157080132826,17.325417861460796,1
(2022 CO7),0.4597851883,1.028110936,76210.5009641494,67903814.77173837,67903814.77173837,18.81,False,1,0.5683257477000001,0.74394806215,0.3782892935940035,0.7071047864024529,0.5561515441660352,0.4500086476093959,11.241267661573806,18.033602787882757,18.033602787882757,0
(2022 CP7),0.1961349443999999,0.4385710684,56647.282912106406,50251371.42173433,10969594.68335908,20.66,False,13,0.242436124,0.3173530063999999,0.1790954789295269,0.3636503073076982,0.2756244251140977,0.2170740684116124,10.944616955530874,17.732548416405805,16.210637974995993,0
(2022 CQ1),0.1952337862,0.4365560173,78674.70031151405,49631130.12693034,6710290.743415371,20.67,True,8,0.2413222310999999,0.31589490175,0.1783418032365018,0.3622485943608493,0.2745169678218975,0.2161771269097224,11.273089623215064,17.720128838497345,15.719152986902143,1
(2022 CQ3),0.1382149359,0.3090579921,55179.83458704216,43337685.51130534,37013381.2929213,21.42,True,3,0.1708430562,0.223636464,0.1294611894870125,0.2693077885438343,0.2018271334390102,0.1577240501850325,10.918370972467375,17.584533172659384,17.426790088809224,1
(2022 CQ7),0.2561857545,0.5728487619,53433.0267292789,68735536.23370628,68735536.23370628,20.08,False,1,0.3166630074,0.4145172581999999,0.2280799508210014,0.452888473172799,0.3467883126041068,0.2751005110511854,10.886203026687737,18.04577690487088,18.04577690487088,0
(2022 CR3),0.1623883902,0.3631114793,41427.06776444735,43412906.913183525,36171884.46285676,21.07,False,2,0.2007230890999999,0.2627499347499999,0.1504768454401624,0.3097699390249765,0.2332918306930874,0.1829239495689889,10.63171389542355,17.58626737220532,17.403792730378818,0
(2022 CR4),0.3824326621,0.8551454293,62849.33693116125,57017459.94855596,40197760.09015261,19.21,True,2,0.4727127672,0.6187890457,0.3238447458863395,0.6179630915308676,0.4816783670705596,0.3871061199593631,11.048511574881688,17.85886811131943,17.509321857763457,1
(2022 CS1),0.1289896833,0.2884297004,103638.4079587938,27537060.60999219,27537060.60999219,21.57,True,1,0.1594400171,0.20870969185,0.1213231472161194,0.2534241903669247,0.1895534202593341,0.147937144680623,11.548672922181863,17.13104335021993,17.13104335021993,1
(2022 CS3),0.2597496533,0.580817882,79626.8032574306,64274545.2083777,64274545.2083777,20.05,False,1,0.3210682286999999,0.42028376765,0.2309130133651965,0.4579423599414133,0.3508566880217805,0.2784406734872579,11.285118597999569,17.97867425093382,17.97867425093382,0
(2022 CT1),0.0969515991,0.2167903661,78701.6912818842,26950336.507230084,26950336.507230084,22.19,False,1,0.119838767,0.1568709826,0.0925350591711396,0.1962165445252915,0.145718931708585,0.1131847169083363,11.273432630541055,17.109506378700235,17.109506378700235,0
(2022 CT19),0.1102947845,0.2466266358,22200.962417920284,58697842.490062594,47771162.76067308,21.91,False,6,0.1363318512999999,0.17846071015,0.1046255516879634,0.2204412119219278,0.1642091039753351,0.1278054002626932,10.007935961157184,17.88791354630512,17.6819327468168,0
(2022 CV),0.2412986969,0.5395602892,128434.3140094784,48914091.97746787,18690797.67083342,20.21,True,5,0.2982615923,0.3904294930499999,0.2161581677526999,0.4314968491615811,0.3296126872214548,0.2610261328763143,11.76318066365031,17.70557611287169,16.74354191104059,1
(2022 CV3),0.1102947845,0.2466266358,61469.389499477526,51065179.13409254,36600611.34369026,21.91,False,3,0.1363318512999999,0.17846071015,0.1046255516879634,0.2204412119219278,0.1642091039753351,0.1278054002626932,11.026310866296752,17.748613416533253,17.41557552893356,0
(2022 CY),0.1214940408,0.2716689341,92388.0722899176,29902214.02488096,8752809.284407854,21.7,True,3,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,11.433763985375256,17.213443116716743,15.98488538212893,1
(2022 DB5),0.1440638367,0.3221365319,67844.5616263284,59704340.85644712,59704340.85644712,21.33,False,1,0.1780726952,0.2331001843,0.1345866927119597,0.279249012874425,0.2095314733550453,0.1638797940214633,11.124989248625656,17.90491530363197,17.90491530363197,0
(2022 DD5),0.1198270801,0.2679414966,24049.0903149424,45201856.06970017,44914021.71945476,21.73,False,2,0.1481144165,0.19388428835,0.1131742806193557,0.237394716622553,0.1772120993445945,0.1381209588718213,10.087894030825916,17.626648729571304,17.620260613963993,0
(2022 DE2),0.3240074354,0.7245026508,91021.91385454994,70519889.83092195,68898442.27038233,19.57,False,3,0.4004952154,0.5242550430999999,0.2806630733600747,0.5449386905347775,0.4215057943783042,0.3368258993608873,11.418866554401989,18.071405367434348,18.04814414168484,0
(2022 DG1),0.1557955241,0.3483693825,61973.398072404,18047130.709633447,18047130.709633447,21.16,False,1,0.1925738584,0.2520824533,0.1447888723382366,0.2988959975788854,0.2248081277777827,0.176113877627618,11.034476644430312,16.708497322062392,16.708497322062392,0
(2022 DK4),0.099667824,0.2228640296,50190.0135156709,51271696.66987396,51271696.66987396,22.13,False,1,0.1231962056,0.1612659268,0.0950081560179142,0.2011956727647225,0.1495107262725258,0.1161783760785752,10.823591276022912,17.752649455555623,17.752649455555623,0
(2022 DL2),0.1326034968,0.2965104328,57025.9486377011,13590693.17419151,13590693.17419151,21.51,False,1,0.163906936,0.2145569648,0.1245189621023017,0.2596763728596938,0.1943793722712106,0.1517823942228889,10.951279218207526,16.424895864601424,16.424895864601424,0
(2022 DL3),0.0992098919,0.2218400624,41002.75757968775,46776500.66752169,42436740.96604085,22.14,False,2,0.1226301705,0.16052497715,0.0945916416266781,0.2003579703505685,0.1488724692495588,0.1156742987215638,10.621418989772064,17.660891533671567,17.56352510076232,0
(2022 DM),0.3841978911,0.8590926012,84112.3451518092,23993711.64079944,23993711.64079944,19.2,False,1,0.4748947100999999,0.6216452461499999,0.3251208318729554,0.620088519870955,0.4834412179309239,0.3885866042608459,11.339920515320182,16.993302380691198,16.993302380691198,0
(2022 DO),0.1110081785,0.2482218332,80570.8808173793,25171056.55668164,25171056.55668164,21.896,False,1,0.1372136547,0.17961500585,0.1052678720165366,0.2217200051129439,0.165188119012354,0.1285811080212488,11.296904994390788,17.04120538278352,17.04120538278352,0
(2022 DP8),0.1170994827,0.2618424035,46095.1700701218,38400177.29648316,27694299.19120244,21.78,False,2,0.1447429208,0.1894709430999999,0.1107355785205274,0.2325728779533984,0.1735086226356931,0.1351800884782919,10.738485146794288,17.463572660684758,17.136737180713496,0
(2022 DV4),0.2016299194,0.4508582062,84960.5544143318,61173617.855070494,59521668.42328839,20.6,False,2,0.2492282868,0.3262440628,0.1836789013515641,0.3721552476935063,0.2823509342536603,0.222525990102533,11.349954132145635,17.92922659008793,17.901850996202093,0
(2022 DY3),0.1487835705,0.3326901775,62378.3582159159,36061342.28829509,29762832.936426006,21.26,False,2,0.183906607,0.240736874,0.1387036177645699,0.2871995892004543,0.2157054563442235,0.1688196541277115,11.04098970180999,17.40073202652358,17.208770989753823,0
(2022 DZ6),0.1732028271,0.3872932954,61825.566577486,38787804.010067865,38787804.010067865,20.93,False,1,0.2140904683,0.28024806125,0.1597374678523162,0.3273545792520947,0.2470538570067105,0.1939952107009643,11.032088430968487,17.47361645132546,17.47361645132546,0
(2022 ED6),0.1289896833,0.2884297004,55120.78901078415,51280568.59399399,25626806.796751942,21.57,False,4,0.1594400171,0.20870969185,0.1213231472161194,0.2534241903669247,0.1895534202593341,0.147937144680623,10.91730036181512,17.752822478042184,17.05914954110037,0
(2022 EE3),0.0925880583,0.2070331923,85573.1917141488,21739419.288278624,21739419.288278624,22.29,False,1,0.114445134,0.1498106253,0.0885492473023251,0.1881654415715808,0.1395972551627902,0.108356643381202,11.357139018003489,16.894637773629245,16.894637773629245,0
(2022 EF),0.1248978541,0.2792800919,45594.5937817298,17117953.670374684,17117953.670374684,21.64,False,1,0.1543822378,0.202088973,0.1176922351785892,0.2462974915063305,0.1840608541722806,0.1435653418380138,10.727566363240086,16.655638451352345,16.655638451352345,0
(2022 EQ4),0.1487835705,0.3326901775,32914.6236347401,57223804.748663485,51837028.32210543,21.26,False,2,0.183906607,0.240736874,0.1387036177645699,0.2871995892004543,0.2157054563442235,0.1688196541277115,10.401702706547344,17.862480554186508,17.763615303622977,0
(2022 ER1),0.1149621763,0.257063241,45099.9713258658,44278205.43007559,40474869.20062581,21.82,False,2,0.1421010647,0.18601270865,0.1088204817358007,0.2287782394006263,0.1705970160746149,0.1328696053040922,10.716659062417737,17.60600315979184,17.51619185062044,0
(2022 ER2),0.099667824,0.2228640296,74790.369325062,34153618.39195347,8657772.555077024,22.13,False,2,0.1231962056,0.1612659268,0.0950081560179142,0.2011956727647225,0.1495107262725258,0.1161783760785752,11.22245777395061,17.346379123488134,15.973968152227272,0
(2022 ER4),0.3051792326,0.6824015094,21085.2335713548,54473478.80815353,39670660.46244705,19.7,False,2,0.3772222768,0.493790371,0.2663403743324777,0.520222242576659,0.4013167629433501,0.3200686277798162,9.956375669157724,17.813224532176175,17.49612246647419,0
(2022 ES1),0.1407845434,0.3148038092,59668.524260097154,36494704.870524704,18046526.73815289,21.38,False,4,0.1740192658,0.2277941762999999,0.1317162216730636,0.2736874599744028,0.2052192068007917,0.1604331316630785,10.996576687635294,17.41267776338957,16.708463855160456,0
(2022 ES11),0.1899131235,0.4246586539,48998.70746099693,42605315.43056885,23863747.30941377,20.73,False,4,0.2347455304,0.3072858887,0.1738802989962246,0.3539322439032496,0.2679531472950318,0.2108649005899722,10.799569606891206,17.567489602292515,16.987871058247727,0
(2022 ET5),0.1102947845,0.2466266358,62998.37446860827,46102618.753820695,14360118.073868496,21.91,False,3,0.1363318512999999,0.17846071015,0.1046255516879634,0.2204412119219278,0.1642091039753351,0.1278054002626932,11.050880076254666,17.646380333983934,16.4799654136021,0
(2022 EU5),0.3720103103,0.8318403423,105865.09204587912,45697214.17842689,34694906.278084174,19.27,False,2,0.459830032,0.6019253263,0.3162770440713758,0.6053211130546456,0.4712062347632529,0.3783200125049694,11.569930291894057,17.63754791699297,17.36210346982581,0
(2022 EV5),0.0868070458,0.1941064553,12655.13838945415,46017010.106117904,38927784.86131662,22.43,False,2,0.1072994095,0.14045675055,0.0832440816186026,0.1773981695387372,0.1314288405414618,0.1019240864426358,9.445897624639036,17.64452169274648,17.477218843099347,0
(2022 EX),0.1393012382,0.3114870379,65050.2121042316,37861301.41420992,9730722.213036709,21.403,True,2,0.1721857996999999,0.22539413805,0.1304151255290313,0.271161636860014,0.2032625375946946,0.1588702107571602,11.082930117191058,17.449440103951694,16.09079877956409,1
